RECLOC,CREATION_DTZ,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,OD_BROKEN_IND,PAX_CNT,CVM,CONN_TIME_MINS
41,2027-10-14,Y,20,KHL,EYF,AZ20271025KHLTPH9777,2027-10-25,KHL,TPH,9777,2027-10-25 9:33,2027-10-25 14:24,2027-10-25 12:33,2027-10-25 19:24,0,1,5.38253843,
41,2027-10-14,Y,20,KHL,EYF,AZ20271025TPHEYF898,2027-10-25,TPH,EYF,898,2027-10-25 15:44,2027-10-25 17:05,2027-10-25 20:44,2027-10-25 22:05,0,1,5.38253843,80
41,2027-10-14,Y,11,EYF,KHL,AZ20271021TPHKHL2510,2027-10-21,TPH,KHL,2510,2027-10-21 21:26,2027-10-22 6:28,2027-10-22 2:26,2027-10-22 9:28,0,1,5.38253843,81
42,2027-08-31,Y,0,OLT,EYF,AZ20271025OLTTPH9791,2027-10-25,OLT,TPH,9791,2027-10-25 7:21,2027-10-25 16:45,2027-10-25 15:21,2027-10-25 21:45,0,1,1.279940009,
42,2027-08-31,Y,0,OLT,EYF,AZ20271025TPHEYF8525,2027-10-25,TPH,EYF,8525,2027-10-25 18:57,2027-10-25 20:18,2027-10-25 23:57,2027-10-26 1:18,0,1,1.279940009,132
42,2027-08-31,Y,24,TPH,OLT,AZ20271020TPHOLT8798,2027-10-20,TPH,OLT,8798,2027-10-20 14:03,2027-10-20 18:15,2027-10-20 19:03,2027-10-21 2:15,0,1,1.279940009,
43,2027-08-23,Y,0,DFP,HHO,AZ20270922DFPTPH14667,2027-09-22,DFP,TPH,14667,2027-09-23 0:47,2027-09-23 2:47,2027-09-23 5:47,2027-09-23 7:47,0,1,2.433462827,
43,2027-08-23,Y,11,HHO,NAD,AZ20271021HHOTPH11262,2027-10-21,HHO,TPH,11262,2027-10-21 7:31,2027-10-21 12:59,2027-10-21 12:31,2027-10-21 17:59,0,1,2.433462827,
43,2027-08-23,Y,0,DFP,HHO,AZ20270922TPHHHO8010,2027-09-22,TPH,HHO,8010,2027-09-23 3:56,2027-09-23 9:07,2027-09-23 8:56,2027-09-23 14:07,0,1,2.433462827,69
43,2027-08-23,Y,11,HHO,NAD,AZ20271021TPHNAD12819,2027-10-21,TPH,NAD,12819,2027-10-21 15:22,2027-10-21 17:39,2027-10-21 20:22,2027-10-21 22:39,0,1,2.433462827,143
44,2027-07-01,Y,12,IJA,TPH,AZ20271020IJATPH18620,2027-10-20,IJA,TPH,18620,2027-10-20 21:07,2027-10-20 22:28,2027-10-21 2:07,2027-10-21 3:28,0,1,3.481928091,
44,2027-07-01,Y,0,TPH,IJA,AZ20270924TPHIJA13612,2027-09-24,TPH,IJA,13612,2027-09-24 18:14,2027-09-24 19:30,2027-09-24 23:14,2027-09-25 0:30,0,1,3.481928091,
45,2027-06-24,Y,19,ECZ,FHY,AZ20271021ECZTPH7622,2027-10-21,ECZ,TPH,7622,2027-10-21 15:16,2027-10-21 16:43,2027-10-21 20:16,2027-10-21 21:43,0,1,3.60785001,
45,2027-06-24,Y,14,FHY,ECZ,AZ20270908FHYTPH19214,2027-09-08,FHY,TPH,19214,2027-09-08 19:19,2027-09-08 20:32,2027-09-08 23:19,2027-09-09 1:32,0,1,3.60785001,
45,2027-06-24,Y,14,FHY,ECZ,AZ20270908TPHECZ3064,2027-09-08,TPH,ECZ,3064,2027-09-08 21:51,2027-09-08 23:10,2027-09-09 2:51,2027-09-09 4:10,0,1,3.60785001,79
45,2027-06-24,Y,19,ECZ,FHY,AZ20271021TPHFHY13713,2027-10-21,TPH,FHY,13713,2027-10-21 18:00,2027-10-21 20:56,2027-10-21 23:00,2027-10-22 0:56,0,1,3.60785001,77
46,2027-10-14,Y,22,CEF,TPH,AZ20271024CEFTPH115,2027-10-24,CEF,TPH,115,2027-10-25 0:49,2027-10-25 2:44,2027-10-25 5:49,2027-10-25 7:44,0,1,6.489542841,
46,2027-10-14,Y,4,TPH,NAD,AZ20271021TPHNAD12819,2027-10-21,TPH,NAD,12819,2027-10-21 15:22,2027-10-21 17:39,2027-10-21 20:22,2027-10-21 22:39,0,1,6.489542841,
47,2027-09-03,Y,20,ERW,QXG,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,1,1.419380009,
47,2027-09-03,Y,19,QXG,ERW,AZ20271016QXGTPH15389,2027-10-16,QXG,TPH,15389,2027-10-16 11:03,2027-10-16 14:28,2027-10-16 17:03,2027-10-16 19:28,0,1,1.419380009,
47,2027-09-03,Y,19,QXG,ERW,AZ20271016TPHERW12992,2027-10-16,TPH,ERW,12992,2027-10-16 15:53,2027-10-16 19:22,2027-10-16 20:53,2027-10-16 23:22,0,1,1.419380009,85
47,2027-09-03,Y,20,ERW,QXG,AZ20271020TPHVUY10006,2027-10-20,TPH,VUY,10006,2027-10-21 1:09,2027-10-21 1:35,2027-10-21 6:09,2027-10-21 7:35,0,1,1.419380009,305
47,2027-09-03,Y,20,ERW,QXG,AZ20271020VUYQXG10006,2027-10-20,VUY,QXG,10006,2027-10-21 2:33,2027-10-21 4:18,2027-10-21 8:33,2027-10-21 10:18,0,1,1.419380009,58
48,2027-10-17,Y,18,EYF,RHP,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,2.475082843,
48,2027-10-17,Y,20,RHP,EYF,AZ20270927RHPTPH3571,2027-09-27,RHP,TPH,3571,2027-09-27 18:57,2027-09-27 22:31,2027-09-27 23:57,2027-09-28 3:31,0,1,2.475082843,
48,2027-10-17,Y,20,RHP,EYF,AZ20270927TPHEYF15612,2027-09-27,TPH,EYF,15612,2027-09-28 1:03,2027-09-28 2:28,2027-09-28 6:03,2027-09-28 7:28,0,1,2.475082843,152
48,2027-10-17,Y,18,EYF,RHP,AZ20271021TPHRHP2755,2027-10-21,TPH,RHP,2755,2027-10-21 15:41,2027-10-21 19:11,2027-10-21 20:41,2027-10-22 0:11,0,1,2.475082843,80
49,2027-09-10,Y,0,EYF,QXG,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,2,1.248119995,
49,2027-09-10,Y,0,QXG,EYF,AZ20271005QXGTPH5591,2027-10-05,QXG,TPH,5591,2027-10-05 22:53,2027-10-06 2:25,2027-10-06 4:53,2027-10-06 7:25,0,2,1.248119995,
49,2027-09-10,Y,0,QXG,EYF,AZ20271005TPHEYF5897,2027-10-05,TPH,EYF,5897,2027-10-06 3:31,2027-10-06 4:55,2027-10-06 8:31,2027-10-06 9:55,0,2,1.248119995,66
49,2027-09-10,Y,0,EYF,QXG,AZ20271021TPHQXG7185,2027-10-21,TPH,QXG,7185,2027-10-21 15:43,2027-10-21 17:11,2027-10-21 20:43,2027-10-21 23:11,0,2,1.248119995,82
50,2027-05-14,Y,11,HHO,NAD,AZ20271021HHOTPH3384,2027-10-21,HHO,TPH,3384,2027-10-21 20:38,2027-10-22 2:12,2027-10-22 1:38,2027-10-22 7:12,0,2,1.138999999,
50,2027-05-14,Y,11,HHO,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,2,1.138999999,85
51,2027-09-03,Y,12,JDP,VLL,AZ20271021JDPTPH19671,2027-10-21,JDP,TPH,19671,2027-10-21 18:05,2027-10-21 20:46,2027-10-22 0:05,2027-10-22 1:46,0,2,6.533498518,
51,2027-09-03,Y,1,VLL,JDP,AZ20271010TPHJDP12048,2027-10-10,TPH,JDP,12048,2027-10-10 13:56,2027-10-10 16:49,2027-10-10 18:56,2027-10-10 22:49,0,2,6.533498518,56
51,2027-09-03,Y,12,JDP,VLL,AZ20271021TPHVLL17504,2027-10-21,TPH,VLL,17504,2027-10-21 21:31,2027-10-22 6:42,2027-10-22 2:31,2027-10-22 9:42,0,2,6.533498518,45
51,2027-09-03,Y,1,VLL,JDP,AZ20271010VLLTPH11204,2027-10-10,VLL,TPH,11204,2027-10-10 7:51,2027-10-10 13:00,2027-10-10 10:51,2027-10-10 18:00,0,2,6.533498518,
52,2027-09-26,Y,21,ECZ,TPH,AZ20271010ECZTPH10704,2027-10-10,ECZ,TPH,10704,2027-10-11 0:30,2027-10-11 1:57,2027-10-11 5:30,2027-10-11 6:57,0,1,0.403890014,
52,2027-09-26,Y,22,TPH,ECZ,AZ20271020TPHECZ8227,2027-10-20,TPH,ECZ,8227,2027-10-21 3:52,2027-10-21 5:09,2027-10-21 8:52,2027-10-21 10:09,0,1,0.403890014,
53,2027-08-12,Y,20,ALN,CIA,AZ20271020ALNTPH13462,2027-10-20,ALN,TPH,13462,2027-10-20 19:21,2027-10-21 0:01,2027-10-21 1:21,2027-10-21 5:01,0,1,5.090719869,
53,2027-08-12,Y,20,ALN,CIA,AZ20271020TPHCIA7541,2027-10-20,TPH,CIA,7541,2027-10-21 1:03,2027-10-21 10:23,2027-10-21 6:03,2027-10-21 13:23,0,1,5.090719869,62
54,2027-08-12,C,3,EID,RHP,AZ20271021EIDTPH19272,2027-10-21,EID,TPH,19272,2027-10-21 11:08,2027-10-21 12:42,2027-10-21 16:08,2027-10-21 17:42,0,3,4.312150044,
54,2027-08-12,Y,21,RHP,EID,AZ20271002RHPTPH7947,2027-10-02,RHP,TPH,7947,2027-10-02 13:28,2027-10-02 16:57,2027-10-02 18:28,2027-10-02 21:57,0,3,4.312150044,
54,2027-08-12,Y,21,RHP,EID,AZ20271002TPHEID787,2027-10-02,TPH,EID,787,2027-10-02 18:43,2027-10-02 20:25,2027-10-02 23:43,2027-10-03 1:25,0,3,4.312150044,106
54,2027-08-12,C,3,EID,RHP,AZ20271021TPHRHP2755,2027-10-21,TPH,RHP,2755,2027-10-21 15:41,2027-10-21 19:11,2027-10-21 20:41,2027-10-22 0:11,0,3,4.312150044,179
55,2027-10-14,Y,12,TZJ,SIQ,AZ20271021TPHSIQ10809,2027-10-21,TPH,SIQ,10809,2027-10-22 0:59,2027-10-22 4:47,2027-10-22 5:59,2027-10-22 8:47,0,1,1.419,106
55,2027-10-14,Y,12,TZJ,SIQ,AZ20271021TZJTPH6737,2027-10-21,TZJ,TPH,6737,2027-10-21 21:23,2027-10-21 23:13,2027-10-22 2:23,2027-10-22 4:13,0,1,1.419,
56,2027-08-12,C,25,EYF,TPH,AZ20270906EYFTPH7127,2027-09-06,EYF,TPH,7127,2027-09-06 18:57,2027-09-06 20:21,2027-09-06 23:57,2027-09-07 1:21,0,1,4.027354921,
56,2027-08-12,Y,19,TPH,EYF,AZ20271020TPHEYF898,2027-10-20,TPH,EYF,898,2027-10-20 15:44,2027-10-20 17:05,2027-10-20 20:44,2027-10-20 22:05,0,1,4.027354921,
57,2027-07-08,Y,11,QHP,TPH,AZ20271022QHPTPH2890,2027-10-22,QHP,TPH,2890,2027-10-22 13:44,2027-10-22 16:53,2027-10-22 18:44,2027-10-22 21:53,0,1,0.349000007,
57,2027-07-08,Y,24,TPH,QHP,AZ20271021TPHQHP16158,2027-10-21,TPH,QHP,16158,2027-10-22 3:38,2027-10-22 6:46,2027-10-22 8:38,2027-10-22 11:46,0,1,0.349000007,
58,2027-08-31,Y,11,NWY,VUY,AZ20271029NWYTPH14133,2027-10-29,NWY,TPH,14133,2027-10-29 8:45,2027-10-29 12:26,2027-10-29 13:45,2027-10-29 17:26,0,2,1.209000006,
58,2027-08-31,Y,19,VUY,NWY,AZ20271020TPHNWY19873,2027-10-20,TPH,NWY,19873,2027-10-21 3:57,2027-10-21 7:34,2027-10-21 8:57,2027-10-21 12:34,0,2,1.209000006,145
58,2027-08-31,Y,11,NWY,VUY,AZ20271029TPHVUY18979,2027-10-29,TPH,VUY,18979,2027-10-29 13:25,2027-10-29 13:51,2027-10-29 18:25,2027-10-29 19:51,0,2,1.209000006,59
58,2027-08-31,Y,19,VUY,NWY,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,2,1.209000006,
59,2027-05-01,Y,11,EBG,NAD,AZ20271020EBGTPH18974,2027-10-20,EBG,TPH,18974,2027-10-20 22:17,2027-10-20 23:48,2027-10-21 2:17,2027-10-21 4:48,0,1,1.479999989,
59,2027-05-01,Y,11,NAD,EBG,AZ20270927NADTPH16274,2027-09-27,NAD,TPH,16274,2027-09-28 0:40,2027-09-28 2:52,2027-09-28 5:40,2027-09-28 7:52,0,1,1.479999989,
59,2027-05-01,Y,11,NAD,EBG,AZ20270927TPHEBG5086,2027-09-27,TPH,EBG,5086,2027-09-28 4:17,2027-09-28 7:34,2027-09-28 9:17,2027-09-28 11:34,0,1,1.479999989,85
59,2027-05-01,Y,11,EBG,NAD,AZ20271020TPHNAD8686,2027-10-20,TPH,NAD,8686,2027-10-21 0:31,2027-10-21 2:48,2027-10-21 5:31,2027-10-21 7:48,0,1,1.479999989,43
60,2027-08-31,Y,0,NMK,QXG,AZ20271021NMKTPH18830,2027-10-21,NMK,TPH,18830,2027-10-21 20:45,2027-10-22 2:45,2027-10-22 1:45,2027-10-22 7:45,0,1,1.066529997,
60,2027-08-31,Y,0,NMK,QXG,AZ20271022TPHQXG14385,2027-10-22,TPH,QXG,14385,2027-10-22 13:40,2027-10-22 15:08,2027-10-22 18:40,2027-10-22 21:08,0,1,1.066529997,655
61,2027-08-23,Y,22,ERW,ZFM,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,5,4.906941464,
61,2027-08-23,Y,20,ZFM,ERW,AZ20271011TPHERW12432,2027-10-11,TPH,ERW,12432,2027-10-11 18:23,2027-10-11 21:52,2027-10-11 23:23,2027-10-12 1:52,0,5,4.906941464,128
61,2027-08-23,Y,22,ERW,ZFM,AZ20271020TPHZFM3101,2027-10-20,TPH,ZFM,3101,2027-10-20 21:55,2027-10-21 6:30,2027-10-21 2:55,2027-10-21 9:30,0,5,4.906941464,111
61,2027-08-23,Y,20,ZFM,ERW,AZ20271011ZFMTPH2842,2027-10-11,ZFM,TPH,2842,2027-10-11 11:30,2027-10-11 16:15,2027-10-11 14:30,2027-10-11 21:15,0,5,4.906941464,
62,2027-07-08,Y,24,JDP,TZJ,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,3.244925004,
62,2027-07-08,Y,24,JDP,TZJ,AZ20271020TPHTZJ10685,2027-10-20,TPH,TZJ,10685,2027-10-21 4:39,2027-10-21 6:19,2027-10-21 9:39,2027-10-21 11:19,0,1,3.244925004,196
63,2027-10-17,Y,19,PSX,IPF,AZ20271024PSXTPH11869,2027-10-24,PSX,TPH,11869,2027-10-24 11:14,2027-10-24 14:16,2027-10-24 17:14,2027-10-24 19:16,0,1,2.857670069,
63,2027-10-17,Y,19,PSX,IPF,AZ20271024TPHIPF13968,2027-10-24,TPH,IPF,13968,2027-10-24 18:56,2027-10-25 4:13,2027-10-24 23:56,2027-10-25 7:13,0,1,2.857670069,280
63,2027-10-17,Y,22,TZJ,PSX,AZ20271022TPHPSX826,2027-10-22,TPH,PSX,826,2027-10-22 17:56,2027-10-22 18:59,2027-10-22 22:56,2027-10-23 0:59,0,1,2.857670069,61
63,2027-10-17,Y,22,TZJ,PSX,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,2.857670069,
64,2027-10-17,Y,10,CLT,TZJ,AZ20271025CLTTPH1630,2027-10-25,CLT,TPH,1630,2027-10-25 20:53,2027-10-25 23:03,2027-10-26 1:53,2027-10-26 4:03,0,1,1.86770004,
64,2027-10-17,Y,20,TZJ,CLT,AZ20271022TPHCLT8368,2027-10-22,TPH,CLT,8368,2027-10-22 17:59,2027-10-22 19:53,2027-10-22 22:59,2027-10-23 0:53,0,1,1.86770004,64
64,2027-10-17,Y,10,CLT,TZJ,AZ20271025TPHTZJ13368,2027-10-25,TPH,TZJ,13368,2027-10-26 0:34,2027-10-26 2:14,2027-10-26 5:34,2027-10-26 7:14,0,1,1.86770004,91
64,2027-10-17,Y,20,TZJ,CLT,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,1.86770004,
65,2027-02-27,Y,10,NAD,QRD,AZ20270424NADTPH10482,2027-04-24,NAD,TPH,10482,2027-04-24 10:46,2027-04-24 12:58,2027-04-24 15:46,2027-04-24 17:58,0,1,4.049849981,
65,2027-02-27,Y,21,QRD,NAD,AZ20271021QRDTPH8166,2027-10-21,QRD,TPH,8166,2027-10-21 22:53,2027-10-22 2:15,2027-10-22 3:53,2027-10-22 7:15,0,1,4.049849981,
65,2027-02-27,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82
65,2027-02-27,Y,10,NAD,QRD,AZ20270424TPHQRD1370,2027-04-24,TPH,QRD,1370,2027-04-24 16:01,2027-04-24 20:24,2027-04-24 21:01,2027-04-25 0:24,0,1,4.049849981,183
66,2027-07-08,Y,14,EYF,HHO,AZ20271021EYFTPH17051,2027-10-21,EYF,TPH,17051,2027-10-22 0:08,2027-10-22 1:36,2027-10-22 5:08,2027-10-22 6:36,0,1,1.584999979,
66,2027-07-08,Y,18,HHO,EYF,AZ20271005HHOTPH11262,2027-10-05,HHO,TPH,11262,2027-10-05 7:33,2027-10-05 13:01,2027-10-05 12:33,2027-10-05 18:01,0,1,1.584999979,
66,2027-07-08,Y,18,HHO,EYF,AZ20271005TPHEYF898,2027-10-05,TPH,EYF,898,2027-10-05 15:43,2027-10-05 17:06,2027-10-05 20:43,2027-10-05 22:06,0,1,1.584999979,162
66,2027-07-08,Y,14,EYF,HHO,AZ20271021TPHHHO8010,2027-10-21,TPH,HHO,8010,2027-10-22 3:51,2027-10-22 9:04,2027-10-22 8:51,2027-10-22 14:04,0,1,1.584999979,135
67,2027-09-14,Y,4,VUY,IJA,AZ20271021TPHIJA11985,2027-10-21,TPH,IJA,11985,2027-10-22 3:41,2027-10-22 4:55,2027-10-22 8:41,2027-10-22 9:55,0,1,1.078000002,129
67,2027-09-14,Y,4,VUY,IJA,AZ20271021VUYTPH2927,2027-10-21,VUY,TPH,2927,2027-10-21 23:08,2027-10-22 1:32,2027-10-22 5:08,2027-10-22 6:32,0,1,1.078000002,
68,2027-08-31,Y,19,EYF,TPH,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,2,8.60000029206276e-02,
68,2027-08-31,Y,0,TPH,EYF,AZ20271018TPHEYF898,2027-10-18,TPH,EYF,898,2027-10-18 15:44,2027-10-18 17:05,2027-10-18 20:44,2027-10-18 22:05,0,2,8.60000029206276e-02,
69,2027-05-01,Y,0,NWY,TPH,AZ20271021NWYTPH13488,2027-10-21,NWY,TPH,13488,2027-10-21 22:56,2027-10-22 2:37,2027-10-22 3:56,2027-10-22 7:37,0,1,3.521928098,
69,2027-05-01,Y,0,TPH,NWY,AZ20270913TPHNWY16107,2027-09-13,TPH,NWY,16107,2027-09-13 15:01,2027-09-13 18:39,2027-09-13 20:01,2027-09-13 23:39,0,1,3.521928098,
70,2027-07-15,Y,11,OSW,VUY,AZ20271113OSWTPH19197,2027-11-13,OSW,TPH,19197,2027-11-13 17:41,2027-11-13 20:25,2027-11-13 22:41,2027-11-14 1:25,0,2,1.200029999,
70,2027-07-15,Y,11,VUY,OSW,AZ20271022TPHOSW5582,2027-10-22,TPH,OSW,5582,2027-10-22 15:45,2027-10-22 18:25,2027-10-22 20:45,2027-10-22 23:25,0,2,1.200029999,79
70,2027-07-15,Y,11,OSW,VUY,AZ20271113TPHVUY14711,2027-11-13,TPH,VUY,14711,2027-11-13 21:44,2027-11-13 22:10,2027-11-14 2:44,2027-11-14 4:10,0,2,1.200029999,79
70,2027-07-15,Y,11,VUY,OSW,AZ20271022VUYTPH5659,2027-10-22,VUY,TPH,5659,2027-10-22 12:02,2027-10-22 14:26,2027-10-22 18:02,2027-10-22 19:26,0,2,1.200029999,
71,2027-08-12,Y,19,NMK,EYF,AZ20271021NMKTPH18830,2027-10-21,NMK,TPH,18830,2027-10-21 20:45,2027-10-22 2:45,2027-10-22 1:45,2027-10-22 7:45,0,1,2.547317424,
71,2027-08-12,Y,19,NMK,EYF,AZ20271021TPHEYF5897,2027-10-21,TPH,EYF,5897,2027-10-22 3:46,2027-10-22 5:07,2027-10-22 8:46,2027-10-22 10:07,0,1,2.547317424,61
72,2027-10-04,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,
72,2027-10-04,C,17,DFP,ALN,AZ20271018DFPTPH14667,2027-10-18,DFP,TPH,14667,2027-10-19 0:46,2027-10-19 2:39,2027-10-19 5:46,2027-10-19 7:39,0,1,4.580439713,
72,2027-10-04,C,17,DFP,ALN,AZ20271018TPHALN6524,2027-10-18,TPH,ALN,6524,2027-10-19 3:40,2027-10-19 6:37,2027-10-19 8:40,2027-10-19 12:37,0,1,4.580439713,61
72,2027-10-04,C,17,ALN,DFP,AZ20271022TPHDFP4417,2027-10-22,TPH,DFP,4417,2027-10-22 21:43,2027-10-22 23:37,2027-10-23 2:43,2027-10-23 4:37,0,1,4.580439713,60
73,2027-08-31,Y,0,IJA,TPH,AZ20271020IJATPH18620,2027-10-20,IJA,TPH,18620,2027-10-20 21:07,2027-10-20 22:28,2027-10-21 2:07,2027-10-21 3:28,0,2,0.170000002,
73,2027-08-31,Y,0,TPH,IJA,AZ20271017TPHIJA12102,2027-10-17,TPH,IJA,12102,2027-10-17 15:30,2027-10-17 16:44,2027-10-17 20:30,2027-10-17 21:44,0,2,0.170000002,
74,2027-09-26,Y,14,ERW,VUY,AZ20271024ERWTPH18607,2027-10-24,ERW,TPH,18607,2027-10-24 20:43,2027-10-24 22:21,2027-10-25 0:43,2027-10-25 3:21,0,1,2.593462824,
74,2027-09-26,Y,14,VUY,ERW,AZ20271021TPHERW12992,2027-10-21,TPH,ERW,12992,2027-10-21 15:53,2027-10-21 19:22,2027-10-21 20:53,2027-10-21 23:22,0,1,2.593462824,87
74,2027-09-26,Y,14,ERW,VUY,AZ20271024TPHVUY13778,2027-10-24,TPH,VUY,13778,2027-10-25 0:48,2027-10-25 1:14,2027-10-25 5:48,2027-10-25 7:14,0,1,2.593462824,147
74,2027-09-26,Y,14,VUY,ERW,AZ20271021VUYTPH5659,2027-10-21,VUY,TPH,5659,2027-10-21 12:02,2027-10-21 14:26,2027-10-21 18:02,2027-10-21 19:26,0,1,2.593462824,
75,2027-09-23,Y,0,GIW,TZJ,AZ20271028GIWTPH14598,2027-10-28,GIW,TPH,14598,2027-10-28 7:30,2027-10-28 12:39,2027-10-28 12:30,2027-10-28 17:39,0,1,2.485142826,
75,2027-09-23,Y,22,TZJ,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,1,2.485142826,552
75,2027-09-23,Y,0,GIW,TZJ,AZ20271028TPHTZJ19978,2027-10-28,TPH,TZJ,19978,2027-10-28 14:09,2027-10-28 15:49,2027-10-28 19:09,2027-10-28 20:49,0,1,2.485142826,90
75,2027-09-23,Y,22,TZJ,GIW,AZ20271021TZJTPH13898,2027-10-21,TZJ,TPH,13898,2027-10-21 17:40,2027-10-21 19:30,2027-10-21 22:40,2027-10-22 0:30,0,1,2.485142826,
76,2027-09-26,Y,19,PGM,ZFM,AZ20271006PGMTPH18891,2027-10-06,PGM,TPH,18891,2027-10-06 11:02,2027-10-06 14:15,2027-10-06 17:02,2027-10-06 19:15,0,1,5.006551994,
76,2027-09-26,Y,21,ZFM,PGM,AZ20271021TPHPGM8800,2027-10-21,TPH,PGM,8800,2027-10-22 4:41,2027-10-22 5:50,2027-10-22 9:41,2027-10-22 11:50,0,1,5.006551994,305
76,2027-09-26,Y,19,PGM,ZFM,AZ20271006TPHZFM15916,2027-10-06,TPH,ZFM,15916,2027-10-06 17:45,2027-10-07 2:19,2027-10-06 22:45,2027-10-07 5:19,0,1,5.006551994,210
76,2027-09-26,Y,21,ZFM,PGM,AZ20271021ZFMTPH17726,2027-10-21,ZFM,TPH,17726,2027-10-21 18:51,2027-10-21 23:36,2027-10-21 21:51,2027-10-22 4:36,0,1,5.006551994,
77,2027-09-23,Y,21,EID,ZFM,AZ20271021EIDTPH2049,2027-10-21,EID,TPH,2049,2027-10-21 18:14,2027-10-21 19:48,2027-10-21 23:14,2027-10-22 0:48,0,1,5.154861999,
77,2027-09-23,Y,7,ZFM,EID,AZ20271002TPHEID19483,2027-10-02,TPH,EID,19483,2027-10-02 16:07,2027-10-02 17:49,2027-10-02 21:07,2027-10-02 22:49,0,1,5.154861999,212
77,2027-09-23,Y,21,EID,ZFM,AZ20271021TPHZFM10362,2027-10-21,TPH,ZFM,10362,2027-10-21 21:34,2027-10-22 6:09,2027-10-22 2:34,2027-10-22 9:09,0,1,5.154861999,106
77,2027-09-23,Y,7,ZFM,EID,AZ20271002ZFMTPH9266,2027-10-02,ZFM,TPH,9266,2027-10-02 7:44,2027-10-02 12:35,2027-10-02 10:44,2027-10-02 17:35,0,1,5.154861999,
78,2027-09-23,Y,21,ERW,PGM,AZ20271002ERWTPH18828,2027-10-02,ERW,TPH,18828,2027-10-02 23:44,2027-10-03 1:27,2027-10-03 3:44,2027-10-03 6:27,0,1,1.439999998,
78,2027-09-23,Y,0,PGM,ERW,AZ20271021PGMTPH18891,2027-10-21,PGM,TPH,18891,2027-10-21 11:10,2027-10-21 14:17,2027-10-21 17:10,2027-10-21 19:17,0,1,1.439999998,
78,2027-09-23,Y,0,PGM,ERW,AZ20271021TPHERW5969,2027-10-21,TPH,ERW,5969,2027-10-22 0:37,2027-10-22 4:06,2027-10-22 5:37,2027-10-22 8:06,0,1,1.439999998,620
78,2027-09-23,Y,21,ERW,PGM,AZ20271002TPHPGM8800,2027-10-02,TPH,PGM,8800,2027-10-03 4:25,2027-10-03 5:34,2027-10-03 9:25,2027-10-03 11:34,0,1,1.439999998,178
79,2027-09-26,Y,0,CEF,TPH,AZ20271021CEFTPH3898,2027-10-21,CEF,TPH,3898,2027-10-21 20:56,2027-10-21 22:51,2027-10-22 1:56,2027-10-22 3:51,0,1,2.119999997,
79,2027-09-26,Y,0,TPH,CEF,AZ20271024TPHCEF5474,2027-10-24,TPH,CEF,5474,2027-10-24 21:48,2027-10-24 23:50,2027-10-25 2:48,2027-10-25 4:50,0,1,2.119999997,
80,2027-10-14,Y,19,NAD,OYC,AZ20271021NADTPH10482,2027-10-21,NAD,TPH,10482,2027-10-21 10:41,2027-10-21 12:50,2027-10-21 15:41,2027-10-21 17:50,0,2,2.318462847,
80,2027-10-14,Y,0,OYC,NAD,AZ20271027OYCTPH17708,2027-10-27,OYC,TPH,17708,2027-10-27 19:25,2027-10-27 20:44,2027-10-27 23:25,2027-10-28 1:44,0,2,2.318462847,
