DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,C_CAP_CNT,C_AUL_CNT,C_PAX_CNT,C_AVAIL_CNT,Y_CAP_CNT,Y_AUL_CNT,Y_PAX_CNT,Y_AVAIL_CNT
AZ20271022TZJTPH16021,2027-10-22,TZJ,TPH,16021,2027-10-22 12:32:00,2027-10-22 14:22:00,2027-10-22 17:32:00,2027-10-22 19:22:00,12,12,2,10,114,114,114,0
AZ20271020TZJTPH16021,2027-10-20,TZJ,TPH,16021,2027-10-20 12:32:00,2027-10-20 14:22:00,2027-10-20 17:32:00,2027-10-20 19:22:00,12,12,9,3,114,114,117,-3
AZ20271024TZJTPH16021,2027-10-24,TZJ,TPH,16021,2027-10-24 12:32:00,2027-10-24 14:22:00,2027-10-24 17:32:00,2027-10-24 19:22:00,12,12,1,11,114,114,118,-4
AZ20271027TZJTPH16021,2027-10-27,TZJ,TPH,16021,2027-10-27 12:32:00,2027-10-27 14:22:00,2027-10-27 17:32:00,2027-10-27 19:22:00,12,12,1,11,114,114,111,3
AZ20271023TPHNAD18287,2027-10-23,TPH,NAD,18287,2027-10-23 17:47:00,2027-10-23 20:04:00,2027-10-23 22:47:00,2027-10-24 01:04:00,16,16,0,16,144,144,94,50
AZ20271028TPHNAD18287,2027-10-28,TPH,NAD,18287,2027-10-28 17:47:00,2027-10-28 20:04:00,2027-10-28 22:47:00,2027-10-29 01:04:00,16,16,0,16,144,144,90,54
AZ20271025TPHNAD18287,2027-10-25,TPH,NAD,18287,2027-10-25 17:47:00,2027-10-25 20:04:00,2027-10-25 22:47:00,2027-10-26 01:04:00,16,16,3,13,144,144,124,20
AZ20271022TPHNAD18287,2027-10-22,TPH,NAD,18287,2027-10-22 17:47:00,2027-10-22 20:04:00,2027-10-22 22:47:00,2027-10-23 01:04:00,16,16,2,14,144,144,66,78
AZ20271027TPHNAD18287,2027-10-27,TPH,NAD,18287,2027-10-27 17:47:00,2027-10-27 20:04:00,2027-10-27 22:47:00,2027-10-28 01:04:00,16,16,6,10,144,144,83,61
AZ20271021TPHNAD18287,2027-10-21,TPH,NAD,18287,2027-10-21 17:47:00,2027-10-21 20:04:00,2027-10-21 22:47:00,2027-10-22 01:04:00,16,16,6,10,144,144,100,44
AZ20271026TPHNAD18287,2027-10-26,TPH,NAD,18287,2027-10-26 17:47:00,2027-10-26 20:04:00,2027-10-26 22:47:00,2027-10-27 01:04:00,16,16,3,13,144,144,115,29
AZ20271024TPHNAD18287,2027-10-24,TPH,NAD,18287,2027-10-24 17:47:00,2027-10-24 20:04:00,2027-10-24 22:47:00,2027-10-25 01:04:00,16,16,3,13,144,144,70,74
AZ20271022TPHVUY17637,2027-10-22,TPH,VUY,17637,2027-10-22 15:33:00,2027-10-22 15:59:00,2027-10-22 20:33:00,2027-10-22 21:59:00,12,12,12,0,114,114,104,10
AZ20271024TPHVUY17637,2027-10-24,TPH,VUY,17637,2027-10-24 15:33:00,2027-10-24 15:59:00,2027-10-24 20:33:00,2027-10-24 21:59:00,16,16,2,14,144,144,137,7
AZ20271025TPHVUY17637,2027-10-25,TPH,VUY,17637,2027-10-25 15:33:00,2027-10-25 15:59:00,2027-10-25 20:33:00,2027-10-25 21:59:00,12,12,5,7,162,162,156,6
AZ20271026TPHVUY17637,2027-10-26,TPH,VUY,17637,2027-10-26 15:33:00,2027-10-26 15:59:00,2027-10-26 20:33:00,2027-10-26 21:59:00,12,12,9,3,114,114,112,2
AZ20271020TPHVUY17637,2027-10-20,TPH,VUY,17637,2027-10-20 15:33:00,2027-10-20 15:59:00,2027-10-20 20:33:00,2027-10-20 21:59:00,16,16,12,4,144,144,162,-18
AZ20271019TPHVUY17637,2027-10-19,TPH,VUY,17637,2027-10-19 15:33:00,2027-10-19 15:59:00,2027-10-19 20:33:00,2027-10-19 21:59:00,16,16,16,0,144,144,149,-5
AZ20271027TPHVUY17637,2027-10-27,TPH,VUY,17637,2027-10-27 15:33:00,2027-10-27 15:59:00,2027-10-27 20:33:00,2027-10-27 21:59:00,12,12,2,10,162,162,163,-1
AZ20271023TPHVUY17637,2027-10-23,TPH,VUY,17637,2027-10-23 15:33:00,2027-10-23 15:59:00,2027-10-23 20:33:00,2027-10-23 21:59:00,12,12,12,0,114,114,93,21
AZ20271028TPHVUY17637,2027-10-28,TPH,VUY,17637,2027-10-28 15:33:00,2027-10-28 15:59:00,2027-10-28 20:33:00,2027-10-28 21:59:00,16,16,2,14,138,138,129,9
AZ20271023QXGRBR14385,2027-10-23,QXG,RBR,14385,2027-10-23 16:45:00,2027-10-23 18:10:00,2027-10-23 22:45:00,2027-10-24 00:10:00,16,16,5,11,150,150,107,43
AZ20271025QXGRBR14385,2027-10-25,QXG,RBR,14385,2027-10-25 16:45:00,2027-10-25 18:10:00,2027-10-25 22:45:00,2027-10-26 00:10:00,16,16,1,15,150,150,100,50
AZ20271021QXGRBR14385,2027-10-21,QXG,RBR,14385,2027-10-21 16:45:00,2027-10-21 18:10:00,2027-10-21 22:45:00,2027-10-22 00:10:00,16,16,15,1,150,150,83,67
AZ20271028QXGRBR14385,2027-10-28,QXG,RBR,14385,2027-10-28 16:45:00,2027-10-28 18:10:00,2027-10-28 22:45:00,2027-10-29 00:10:00,16,16,2,14,150,150,62,88
AZ20271022TPHQXG14385,2027-10-22,TPH,QXG,14385,2027-10-22 13:40:00,2027-10-22 15:08:00,2027-10-22 18:40:00,2027-10-22 21:08:00,16,16,16,0,150,150,78,72
AZ20271025TPHQXG14385,2027-10-25,TPH,QXG,14385,2027-10-25 13:40:00,2027-10-25 15:08:00,2027-10-25 18:40:00,2027-10-25 21:08:00,16,16,1,15,150,150,118,32
AZ20271023TPHQXG14385,2027-10-23,TPH,QXG,14385,2027-10-23 13:40:00,2027-10-23 15:08:00,2027-10-23 18:40:00,2027-10-23 21:08:00,16,16,16,0,150,150,116,34
AZ20271026TPHQXG14385,2027-10-26,TPH,QXG,14385,2027-10-26 13:40:00,2027-10-26 15:08:00,2027-10-26 18:40:00,2027-10-26 21:08:00,16,16,4,12,150,150,112,38
AZ20271024TPHQXG14385,2027-10-24,TPH,QXG,14385,2027-10-24 13:40:00,2027-10-24 15:08:00,2027-10-24 18:40:00,2027-10-24 21:08:00,16,16,5,11,150,150,53,97
AZ20271020TPHQXG14385,2027-10-20,TPH,QXG,14385,2027-10-20 13:40:00,2027-10-20 15:08:00,2027-10-20 18:40:00,2027-10-20 21:08:00,16,16,16,0,150,150,148,2
AZ20271021TPHQXG14385,2027-10-21,TPH,QXG,14385,2027-10-21 13:40:00,2027-10-21 15:08:00,2027-10-21 18:40:00,2027-10-21 21:08:00,16,16,16,0,150,150,86,64
AZ20271027TPHQXG14385,2027-10-27,TPH,QXG,14385,2027-10-27 13:40:00,2027-10-27 15:08:00,2027-10-27 18:40:00,2027-10-27 21:08:00,16,16,5,11,150,150,78,72
AZ20271028TPHQXG14385,2027-10-28,TPH,QXG,14385,2027-10-28 13:40:00,2027-10-28 15:08:00,2027-10-28 18:40:00,2027-10-28 21:08:00,16,16,6,10,150,150,73,77
AZ20271019TPHIPF6489,2027-10-19,TPH,IPF,6489,2027-10-19 21:40:00,2027-10-20 06:57:00,2027-10-20 02:40:00,2027-10-20 09:57:00,16,16,10,6,144,144,132,12
AZ20271027TPHIPF6489,2027-10-27,TPH,IPF,6489,2027-10-27 21:40:00,2027-10-28 06:57:00,2027-10-28 02:40:00,2027-10-28 09:57:00,12,12,7,5,162,162,133,29
AZ20271024TPHIPF6489,2027-10-24,TPH,IPF,6489,2027-10-24 21:40:00,2027-10-25 06:57:00,2027-10-25 02:40:00,2027-10-25 09:57:00,12,12,6,6,162,162,122,40
AZ20271025TPHIPF6489,2027-10-25,TPH,IPF,6489,2027-10-25 21:40:00,2027-10-26 06:57:00,2027-10-26 02:40:00,2027-10-26 09:57:00,16,16,9,7,150,150,101,49
AZ20271021TPHIPF6489,2027-10-21,TPH,IPF,6489,2027-10-21 21:40:00,2027-10-22 06:57:00,2027-10-22 02:40:00,2027-10-22 09:57:00,16,16,8,8,144,144,146,-2
AZ20271020TPHIPF6489,2027-10-20,TPH,IPF,6489,2027-10-20 21:40:00,2027-10-21 06:57:00,2027-10-21 02:40:00,2027-10-21 09:57:00,12,12,11,1,162,162,129,33
AZ20271023TPHIPF6489,2027-10-23,TPH,IPF,6489,2027-10-23 21:40:00,2027-10-24 06:57:00,2027-10-24 02:40:00,2027-10-24 09:57:00,12,12,11,1,162,162,124,38
AZ20271028TPHIPF6489,2027-10-28,TPH,IPF,6489,2027-10-28 21:40:00,2027-10-29 06:57:00,2027-10-29 02:40:00,2027-10-29 09:57:00,12,12,3,9,162,162,114,48
AZ20271022TPHIPF6489,2027-10-22,TPH,IPF,6489,2027-10-22 21:40:00,2027-10-23 06:57:00,2027-10-23 02:40:00,2027-10-23 09:57:00,16,16,5,11,150,150,108,42
AZ20271026TPHIPF6489,2027-10-26,TPH,IPF,6489,2027-10-26 21:40:00,2027-10-27 06:57:00,2027-10-27 02:40:00,2027-10-27 09:57:00,12,12,9,3,162,162,118,44
AZ20271023VUYTPH5659,2027-10-23,VUY,TPH,5659,2027-10-23 12:02:00,2027-10-23 14:26:00,2027-10-23 18:02:00,2027-10-23 19:26:00,16,16,3,13,144,144,129,15
AZ20271025VUYTPH5659,2027-10-25,VUY,TPH,5659,2027-10-25 12:02:00,2027-10-25 14:26:00,2027-10-25 18:02:00,2027-10-25 19:26:00,16,16,6,10,144,144,140,4
AZ20271026VUYTPH5659,2027-10-26,VUY,TPH,5659,2027-10-26 12:02:00,2027-10-26 14:26:00,2027-10-26 18:02:00,2027-10-26 19:26:00,16,16,8,8,144,144,142,2
AZ20271021VUYTPH5659,2027-10-21,VUY,TPH,5659,2027-10-21 12:02:00,2027-10-21 14:26:00,2027-10-21 18:02:00,2027-10-21 19:26:00,16,16,16,0,144,144,140,4
AZ20271027VUYTPH5659,2027-10-27,VUY,TPH,5659,2027-10-27 12:02:00,2027-10-27 14:26:00,2027-10-27 18:02:00,2027-10-27 19:26:00,16,16,0,16,144,144,142,2
AZ20271028VUYTPH5659,2027-10-28,VUY,TPH,5659,2027-10-28 12:02:00,2027-10-28 14:26:00,2027-10-28 18:02:00,2027-10-28 19:26:00,16,16,5,11,144,144,130,14
AZ20271024VUYTPH5659,2027-10-24,VUY,TPH,5659,2027-10-24 12:02:00,2027-10-24 14:26:00,2027-10-24 18:02:00,2027-10-24 19:26:00,16,16,4,12,144,144,141,3
AZ20271020TPHERW5969,2027-10-20,TPH,ERW,5969,2027-10-21 00:37:00,2027-10-21 04:06:00,2027-10-21 05:37:00,2027-10-21 08:06:00,16,16,16,0,144,144,133,11
AZ20271026TPHERW5969,2027-10-26,TPH,ERW,5969,2027-10-27 00:37:00,2027-10-27 04:06:00,2027-10-27 05:37:00,2027-10-27 08:06:00,16,16,2,14,144,144,105,39
AZ20271027TPHERW5969,2027-10-27,TPH,ERW,5969,2027-10-28 00:37:00,2027-10-28 04:06:00,2027-10-28 05:37:00,2027-10-28 08:06:00,16,16,4,12,144,144,97,47
AZ20271028TPHERW5969,2027-10-28,TPH,ERW,5969,2027-10-29 00:37:00,2027-10-29 04:06:00,2027-10-29 05:37:00,2027-10-29 08:06:00,16,16,2,14,144,144,94,50
AZ20271025TPHERW5969,2027-10-25,TPH,ERW,5969,2027-10-26 00:37:00,2027-10-26 04:06:00,2027-10-26 05:37:00,2027-10-26 08:06:00,16,16,2,14,144,144,97,47
AZ20271021TPHERW5969,2027-10-21,TPH,ERW,5969,2027-10-22 00:37:00,2027-10-22 04:06:00,2027-10-22 05:37:00,2027-10-22 08:06:00,16,16,16,0,150,150,125,25
AZ20271022TPHERW5969,2027-10-22,TPH,ERW,5969,2027-10-23 00:37:00,2027-10-23 04:06:00,2027-10-23 05:37:00,2027-10-23 08:06:00,16,16,12,4,144,144,117,27
AZ20271023TPHERW5969,2027-10-23,TPH,ERW,5969,2027-10-24 00:37:00,2027-10-24 04:06:00,2027-10-24 05:37:00,2027-10-24 08:06:00,16,16,14,2,144,144,98,46
AZ20271024TPHERW5969,2027-10-24,TPH,ERW,5969,2027-10-25 00:37:00,2027-10-25 04:06:00,2027-10-25 05:37:00,2027-10-25 08:06:00,16,16,3,13,144,144,109,35
AZ20271019TPHHHO3567,2027-10-19,TPH,HHO,3567,2027-10-19 13:54:00,2027-10-19 19:07:00,2027-10-19 18:54:00,2027-10-20 00:07:00,16,16,16,0,150,150,129,21
AZ20271022TPHHHO3567,2027-10-22,TPH,HHO,3567,2027-10-22 13:54:00,2027-10-22 19:07:00,2027-10-22 18:54:00,2027-10-23 00:07:00,12,12,9,3,162,162,162,0
AZ20271021TPHHHO3567,2027-10-21,TPH,HHO,3567,2027-10-21 13:54:00,2027-10-21 19:07:00,2027-10-21 18:54:00,2027-10-22 00:07:00,16,16,10,6,144,144,162,-18
AZ20271023TPHHHO3567,2027-10-23,TPH,HHO,3567,2027-10-23 13:54:00,2027-10-23 19:07:00,2027-10-23 18:54:00,2027-10-24 00:07:00,12,12,9,3,162,162,163,-1
AZ20271026TPHHHO3567,2027-10-26,TPH,HHO,3567,2027-10-26 13:54:00,2027-10-26 19:07:00,2027-10-26 18:54:00,2027-10-27 00:07:00,12,12,10,2,162,162,151,11
AZ20271020TPHHHO3567,2027-10-20,TPH,HHO,3567,2027-10-20 13:54:00,2027-10-20 19:07:00,2027-10-20 18:54:00,2027-10-21 00:07:00,16,16,13,3,144,144,163,-19
AZ20271025TPHHHO3567,2027-10-25,TPH,HHO,3567,2027-10-25 13:54:00,2027-10-25 19:07:00,2027-10-25 18:54:00,2027-10-26 00:07:00,12,12,12,0,162,162,153,9
AZ20271028TPHHHO3567,2027-10-28,TPH,HHO,3567,2027-10-28 13:54:00,2027-10-28 19:07:00,2027-10-28 18:54:00,2027-10-29 00:07:00,12,12,9,3,162,162,152,10
AZ20271024TPHHHO3567,2027-10-24,TPH,HHO,3567,2027-10-24 13:54:00,2027-10-24 19:07:00,2027-10-24 18:54:00,2027-10-25 00:07:00,12,12,7,5,162,162,158,4
AZ20271027TPHHHO3567,2027-10-27,TPH,HHO,3567,2027-10-27 13:54:00,2027-10-27 19:07:00,2027-10-27 18:54:00,2027-10-28 00:07:00,12,12,9,3,162,162,148,14
AZ20271020TPHVUY19976,2027-10-20,TPH,VUY,19976,2027-10-20 13:36:00,2027-10-20 14:02:00,2027-10-20 18:36:00,2027-10-20 20:02:00,16,16,15,1,144,144,146,-2
AZ20271023TPHVUY19976,2027-10-23,TPH,VUY,19976,2027-10-23 13:36:00,2027-10-23 14:02:00,2027-10-23 18:36:00,2027-10-23 20:02:00,16,16,12,4,150,150,135,15
AZ20271028TPHVUY19976,2027-10-28,TPH,VUY,19976,2027-10-28 13:36:00,2027-10-28 14:02:00,2027-10-28 18:36:00,2027-10-28 20:02:00,16,16,2,14,150,150,125,25
AZ20271026TPHVUY19976,2027-10-26,TPH,VUY,19976,2027-10-26 13:36:00,2027-10-26 14:02:00,2027-10-26 18:36:00,2027-10-26 20:02:00,16,16,7,9,150,150,138,12
AZ20271022TPHVUY19976,2027-10-22,TPH,VUY,19976,2027-10-22 13:36:00,2027-10-22 14:02:00,2027-10-22 18:36:00,2027-10-22 20:02:00,16,16,5,11,144,144,97,47
AZ20271019TPHVUY19976,2027-10-19,TPH,VUY,19976,2027-10-19 13:36:00,2027-10-19 14:02:00,2027-10-19 18:36:00,2027-10-19 20:02:00,16,16,16,0,150,150,161,-11
AZ20271021TPHVUY19976,2027-10-21,TPH,VUY,19976,2027-10-21 13:36:00,2027-10-21 14:02:00,2027-10-21 18:36:00,2027-10-21 20:02:00,16,16,16,0,150,150,148,2
AZ20271027TPHVUY19976,2027-10-27,TPH,VUY,19976,2027-10-27 13:36:00,2027-10-27 14:02:00,2027-10-27 18:36:00,2027-10-27 20:02:00,16,16,3,13,144,144,125,19
AZ20271024TPHVUY19976,2027-10-24,TPH,VUY,19976,2027-10-24 13:36:00,2027-10-24 14:02:00,2027-10-24 18:36:00,2027-10-24 20:02:00,16,16,12,4,150,150,144,6
AZ20271025TPHVUY19976,2027-10-25,TPH,VUY,19976,2027-10-25 13:36:00,2027-10-25 14:02:00,2027-10-25 18:36:00,2027-10-25 20:02:00,16,16,8,8,150,150,143,7
AZ20271027TPHTZJ19911,2027-10-27,TPH,TZJ,19911,2027-10-27 21:45:00,2027-10-27 23:25:00,2027-10-28 02:45:00,2027-10-28 04:25:00,16,16,5,11,138,138,143,-5
AZ20271023TPHTZJ19911,2027-10-23,TPH,TZJ,19911,2027-10-23 21:45:00,2027-10-23 23:25:00,2027-10-24 02:45:00,2027-10-24 04:25:00,16,16,6,10,144,144,145,-1
AZ20271022TPHTZJ19911,2027-10-22,TPH,TZJ,19911,2027-10-22 21:45:00,2027-10-22 23:25:00,2027-10-23 02:45:00,2027-10-23 04:25:00,16,16,5,11,138,138,136,2
AZ20271025TPHTZJ19911,2027-10-25,TPH,TZJ,19911,2027-10-25 21:45:00,2027-10-25 23:25:00,2027-10-26 02:45:00,2027-10-26 04:25:00,16,16,5,11,138,138,138,0
AZ20271026TPHTZJ19911,2027-10-26,TPH,TZJ,19911,2027-10-26 21:45:00,2027-10-26 23:25:00,2027-10-27 02:45:00,2027-10-27 04:25:00,16,16,6,10,138,138,138,0
AZ20271028TPHTZJ19911,2027-10-28,TPH,TZJ,19911,2027-10-28 21:45:00,2027-10-28 23:25:00,2027-10-29 02:45:00,2027-10-29 04:25:00,16,16,3,13,138,138,134,4
AZ20271019TPHTZJ19911,2027-10-19,TPH,TZJ,19911,2027-10-19 21:45:00,2027-10-19 23:25:00,2027-10-20 02:45:00,2027-10-20 04:25:00,16,16,17,-1,144,144,141,3
AZ20271024TPHTZJ19911,2027-10-24,TPH,TZJ,19911,2027-10-24 21:45:00,2027-10-24 23:25:00,2027-10-25 02:45:00,2027-10-25 04:25:00,16,16,2,14,138,138,134,4
AZ20271021TPHTZJ19911,2027-10-21,TPH,TZJ,19911,2027-10-21 21:45:00,2027-10-21 23:25:00,2027-10-22 02:45:00,2027-10-22 04:25:00,16,16,8,8,138,138,138,0
AZ20271027EIDTPH14320,2027-10-27,EID,TPH,14320,2027-10-27 15:12:00,2027-10-27 16:46:00,2027-10-27 20:12:00,2027-10-27 21:46:00,16,16,6,10,138,138,124,14
AZ20271028EIDTPH14320,2027-10-28,EID,TPH,14320,2027-10-28 15:12:00,2027-10-28 16:46:00,2027-10-28 20:12:00,2027-10-28 21:46:00,16,16,3,13,138,138,123,15
AZ20271023EIDTPH14320,2027-10-23,EID,TPH,14320,2027-10-23 15:12:00,2027-10-23 16:46:00,2027-10-23 20:12:00,2027-10-23 21:46:00,16,16,10,6,138,138,144,-6
AZ20271020EIDTPH14320,2027-10-20,EID,TPH,14320,2027-10-20 15:12:00,2027-10-20 16:46:00,2027-10-20 20:12:00,2027-10-20 21:46:00,16,16,15,1,138,138,144,-6
AZ20271026EIDTPH14320,2027-10-26,EID,TPH,14320,2027-10-26 15:12:00,2027-10-26 16:46:00,2027-10-26 20:12:00,2027-10-26 21:46:00,16,16,3,13,138,138,130,8
AZ20271025EIDTPH14320,2027-10-25,EID,TPH,14320,2027-10-25 15:12:00,2027-10-25 16:46:00,2027-10-25 20:12:00,2027-10-25 21:46:00,16,16,6,10,138,138,141,-3
AZ20271024EIDTPH14320,2027-10-24,EID,TPH,14320,2027-10-24 15:12:00,2027-10-24 16:46:00,2027-10-24 20:12:00,2027-10-24 21:46:00,16,16,3,13,138,138,142,-4
AZ20271021EIDTPH14320,2027-10-21,EID,TPH,14320,2027-10-21 15:12:00,2027-10-21 16:46:00,2027-10-21 20:12:00,2027-10-21 21:46:00,16,16,9,7,138,138,138,0
AZ20271019EIDTPH14320,2027-10-19,EID,TPH,14320,2027-10-19 15:12:00,2027-10-19 16:46:00,2027-10-19 20:12:00,2027-10-19 21:46:00,16,16,16,0,138,138,138,0
AZ20271023TPHALN8203,2027-10-23,TPH,ALN,8203,2027-10-23 15:32:00,2027-10-23 18:22:00,2027-10-23 20:32:00,2027-10-24 00:22:00,16,16,10,6,144,144,143,1
AZ20271025TPHALN8203,2027-10-25,TPH,ALN,8203,2027-10-25 15:32:00,2027-10-25 18:22:00,2027-10-25 20:32:00,2027-10-26 00:22:00,16,16,8,8,144,144,129,15
AZ20271022TPHALN8203,2027-10-22,TPH,ALN,8203,2027-10-22 15:32:00,2027-10-22 18:22:00,2027-10-22 20:32:00,2027-10-23 00:22:00,16,16,15,1,144,144,143,1
AZ20271024TPHALN8203,2027-10-24,TPH,ALN,8203,2027-10-24 15:32:00,2027-10-24 18:22:00,2027-10-24 20:32:00,2027-10-25 00:22:00,16,16,15,1,144,144,131,13
AZ20271027TPHALN8203,2027-10-27,TPH,ALN,8203,2027-10-27 15:32:00,2027-10-27 18:22:00,2027-10-27 20:32:00,2027-10-28 00:22:00,16,16,5,11,144,144,108,36
AZ20271028TPHALN8203,2027-10-28,TPH,ALN,8203,2027-10-28 15:32:00,2027-10-28 18:22:00,2027-10-28 20:32:00,2027-10-29 00:22:00,16,16,9,7,144,144,100,44
AZ20271021TPHALN8203,2027-10-21,TPH,ALN,8203,2027-10-21 15:25:00,2027-10-21 18:22:00,2027-10-21 20:25:00,2027-10-22 00:22:00,16,16,16,0,144,144,143,1
AZ20271026TPHALN8203,2027-10-26,TPH,ALN,8203,2027-10-26 15:32:00,2027-10-26 18:22:00,2027-10-26 20:32:00,2027-10-27 00:22:00,16,16,5,11,144,144,108,36
AZ20271020EYFTPH14730,2027-10-20,EYF,TPH,14730,2027-10-20 15:53:00,2027-10-20 17:21:00,2027-10-20 20:53:00,2027-10-20 22:21:00,16,16,9,7,144,144,144,0
AZ20271027EYFTPH14730,2027-10-27,EYF,TPH,14730,2027-10-27 15:53:00,2027-10-27 17:21:00,2027-10-27 20:53:00,2027-10-27 22:21:00,16,16,4,12,144,144,132,12
AZ20271022EYFTPH14730,2027-10-22,EYF,TPH,14730,2027-10-22 15:53:00,2027-10-22 17:21:00,2027-10-22 20:53:00,2027-10-22 22:21:00,16,16,7,9,144,144,137,7
AZ20271021EYFTPH14730,2027-10-21,EYF,TPH,14730,2027-10-21 15:53:00,2027-10-21 17:21:00,2027-10-21 20:53:00,2027-10-21 22:21:00,16,16,5,11,150,150,152,-2
AZ20271023EYFTPH14730,2027-10-23,EYF,TPH,14730,2027-10-23 15:53:00,2027-10-23 17:21:00,2027-10-23 20:53:00,2027-10-23 22:21:00,16,16,5,11,144,144,131,13
AZ20271024EYFTPH14730,2027-10-24,EYF,TPH,14730,2027-10-24 15:53:00,2027-10-24 17:21:00,2027-10-24 20:53:00,2027-10-24 22:21:00,12,12,1,11,162,162,156,6
AZ20271019EYFTPH14730,2027-10-19,EYF,TPH,14730,2027-10-19 15:53:00,2027-10-19 17:21:00,2027-10-19 20:53:00,2027-10-19 22:21:00,16,16,16,0,144,144,173,-29
AZ20271026EYFTPH14730,2027-10-26,EYF,TPH,14730,2027-10-26 15:53:00,2027-10-26 17:21:00,2027-10-26 20:53:00,2027-10-26 22:21:00,16,16,2,14,144,144,131,13
AZ20271028EYFTPH14730,2027-10-28,EYF,TPH,14730,2027-10-28 15:53:00,2027-10-28 17:21:00,2027-10-28 20:53:00,2027-10-28 22:21:00,16,16,2,14,150,150,136,14
AZ20271025EYFTPH14730,2027-10-25,EYF,TPH,14730,2027-10-25 15:53:00,2027-10-25 17:21:00,2027-10-25 20:53:00,2027-10-25 22:21:00,16,16,3,13,144,144,132,12
AZ20271024HIPTPH12956,2027-10-24,HIP,TPH,12956,2027-10-24 11:21:00,2027-10-24 12:48:00,2027-10-24 16:21:00,2027-10-24 17:48:00,16,16,4,12,150,150,158,-8
AZ20271025HIPTPH12956,2027-10-25,HIP,TPH,12956,2027-10-25 11:21:00,2027-10-25 12:48:00,2027-10-25 16:21:00,2027-10-25 17:48:00,12,12,1,11,114,114,120,-6
AZ20271023HIPTPH12956,2027-10-23,HIP,TPH,12956,2027-10-23 11:21:00,2027-10-23 12:48:00,2027-10-23 16:21:00,2027-10-23 17:48:00,12,12,6,6,114,114,119,-5
AZ20271028HIPTPH12956,2027-10-28,HIP,TPH,12956,2027-10-28 11:21:00,2027-10-28 12:48:00,2027-10-28 16:21:00,2027-10-28 17:48:00,12,12,5,7,114,114,120,-6
AZ20271027HIPTPH12956,2027-10-27,HIP,TPH,12956,2027-10-27 11:21:00,2027-10-27 12:48:00,2027-10-27 16:21:00,2027-10-27 17:48:00,12,12,1,11,114,114,117,-3
AZ20271026HIPTPH12956,2027-10-26,HIP,TPH,12956,2027-10-26 11:21:00,2027-10-26 12:48:00,2027-10-26 16:21:00,2027-10-26 17:48:00,12,12,4,8,114,114,121,-7
AZ20271021HIPTPH12956,2027-10-21,HIP,TPH,12956,2027-10-21 11:21:00,2027-10-21 12:48:00,2027-10-21 16:21:00,2027-10-21 17:48:00,12,12,10,2,114,114,115,-1
AZ20271028VUYTPH18329,2027-10-28,VUY,TPH,18329,2027-10-28 17:16:00,2027-10-28 19:40:00,2027-10-28 23:16:00,2027-10-29 00:40:00,16,16,11,5,138,138,135,3
AZ20271020VUYTPH18329,2027-10-20,VUY,TPH,18329,2027-10-20 17:16:00,2027-10-20 19:40:00,2027-10-20 23:16:00,2027-10-21 00:40:00,16,16,12,4,144,144,162,-18
AZ20271026VUYTPH18329,2027-10-26,VUY,TPH,18329,2027-10-26 17:16:00,2027-10-26 19:40:00,2027-10-26 23:16:00,2027-10-27 00:40:00,12,12,5,7,114,114,107,7
AZ20271023VUYTPH18329,2027-10-23,VUY,TPH,18329,2027-10-23 17:16:00,2027-10-23 19:40:00,2027-10-23 23:16:00,2027-10-24 00:40:00,12,12,5,7,114,114,107,7
AZ20271025VUYTPH18329,2027-10-25,VUY,TPH,18329,2027-10-25 17:16:00,2027-10-25 19:40:00,2027-10-25 23:16:00,2027-10-26 00:40:00,12,12,2,10,162,162,162,0
AZ20271024VUYTPH18329,2027-10-24,VUY,TPH,18329,2027-10-24 17:16:00,2027-10-24 19:40:00,2027-10-24 23:16:00,2027-10-25 00:40:00,16,16,8,8,144,144,138,6
AZ20271019VUYTPH18329,2027-10-19,VUY,TPH,18329,2027-10-19 17:16:00,2027-10-19 19:40:00,2027-10-19 23:16:00,2027-10-20 00:40:00,16,16,15,1,144,144,150,-6
AZ20271022VUYTPH18329,2027-10-22,VUY,TPH,18329,2027-10-22 17:16:00,2027-10-22 19:40:00,2027-10-22 23:16:00,2027-10-23 00:40:00,12,12,9,3,114,114,107,7
AZ20271027VUYTPH18329,2027-10-27,VUY,TPH,18329,2027-10-27 17:16:00,2027-10-27 19:40:00,2027-10-27 23:16:00,2027-10-28 00:40:00,12,12,7,5,162,162,152,10
AZ20271019TPHYNZ16840,2027-10-19,TPH,YNZ,16840,2027-10-19 18:17:00,2027-10-19 21:00:00,2027-10-19 23:17:00,2027-10-20 01:00:00,16,16,13,3,150,150,142,8
AZ20271020TPHYNZ16840,2027-10-20,TPH,YNZ,16840,2027-10-20 18:17:00,2027-10-20 21:00:00,2027-10-20 23:17:00,2027-10-21 01:00:00,16,16,4,12,142,142,132,10
AZ20271024TPHYNZ16840,2027-10-24,TPH,YNZ,16840,2027-10-24 18:17:00,2027-10-24 21:00:00,2027-10-24 23:17:00,2027-10-25 01:00:00,16,16,3,13,142,142,116,26
AZ20271025TPHYNZ16840,2027-10-25,TPH,YNZ,16840,2027-10-25 18:17:00,2027-10-25 21:00:00,2027-10-25 23:17:00,2027-10-26 01:00:00,16,16,3,13,142,142,117,25
