RECLOC,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,PREV_OD_BROKEN_IND,PAX_CNT,CVM,PREV_CONN_TIME,ALT_DEP_KEY,ALT_CABIN_CD,ALT_OPER_OD_ORIG_CD,ALT_OPER_OD_DEST_CD,ALT_DEP_DT,ALT_ORIG_CD,ALT_DEST_CD,ALT_FLT_NUM,ALT_DEP_DTML,ALT_ARR_DTML,ALT_DEP_DTMZ,ALT_ARR_DTMZ,ALT_CONN_TIME_MINS
55,Y,12,TZJ,SIQ,AZ20271021TZJTPH6737,2027-10-21,TZJ,TPH,6737,2027-10-21 21:23,2027-10-21 23:13,2027-10-22 2:23,2027-10-22 4:13,0,1,1.419,,AZ20271021TZJTPH11611,Either,TZJ,TPH,2027-10-21,TZJ,TPH,11611.0,2027-10-22 00:21,2027-10-22 02:11,2027-10-22 05:21,2027-10-22 07:11,
56,Y,19,TPH,EYF,AZ20271020TPHEYF898,2027-10-20,TPH,EYF,898,2027-10-20 15:44,2027-10-20 17:05,2027-10-20 20:44,2027-10-20 22:05,0,1,4.027354921,,AZ20271021TPHEYF972,Either,TPH,EYF,2027-10-21,TPH,EYF,972.0,2027-10-21 13:23,2027-10-21 14:44,2027-10-21 18:23,2027-10-21 19:44,
57,Y,24,TPH,QHP,AZ20271021TPHQHP16158,2027-10-21,TPH,QHP,16158,2027-10-22 3:38,2027-10-22 6:46,2027-10-22 8:38,2027-10-22 11:46,0,1,0.349000007,,,,,,,,,,,,,,
58,Y,19,VUY,NWY,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,2,1.209000006,,AZ20271022VUYTPH16041,Either,VUY,TPH,2027-10-22,VUY,TPH,16041.0,2027-10-22 20:25,2027-10-22 22:49,2027-10-23 02:25,2027-10-23 03:49,
58,Y,19,VUY,NWY,AZ20271020TPHNWY19873,2027-10-20,TPH,NWY,19873,2027-10-21 3:57,2027-10-21 7:34,2027-10-21 8:57,2027-10-21 12:34,0,2,1.209000006,145.0,,,,,,,,,,,,,
59,Y,11,EBG,NAD,AZ20271020TPHNAD8686,2027-10-20,TPH,NAD,8686,2027-10-21 0:31,2027-10-21 2:48,2027-10-21 5:31,2027-10-21 7:48,0,1,1.479999989,43.0,AZ20271021TPHNAD18287,Either,TPH,NAD,2027-10-21,TPH,NAD,18287.0,2027-10-21 17:47,2027-10-21 20:04,2027-10-21 22:47,2027-10-22 01:04,
60,Y,0,NMK,QXG,AZ20271021NMKTPH18830,2027-10-21,NMK,TPH,18830,2027-10-21 20:45,2027-10-22 2:45,2027-10-22 1:45,2027-10-22 7:45,0,1,1.066529997,,AZ20271023NMKTPH18830,Either,NMK,TPH,2027-10-23,NMK,TPH,18830.0,2027-10-23 20:45,2027-10-24 02:45,2027-10-24 01:45,2027-10-24 07:45,
61,Y,22,ERW,ZFM,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,5,4.906941464,,,,,,,,,,,,,,
62,Y,24,JDP,TZJ,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,3.244925004,,AZ20271022JDPTPH16414,Either,JDP,TPH,2027-10-22,JDP,TPH,16414.0,2027-10-22 14:10,2027-10-22 16:51,2027-10-22 19:10,2027-10-22 21:51,
63,Y,22,TZJ,PSX,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,2.857670069,,AZ20271023TZJTPH16021,Either,TZJ,TPH,2027-10-23,TZJ,TPH,16021.0,2027-10-23 12:32,2027-10-23 14:22,2027-10-23 17:32,2027-10-23 19:22,
64,Y,20,TZJ,CLT,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,1.86770004,,AZ20271023TZJTPH13898,Either,TZJ,TPH,2027-10-23,TZJ,TPH,13898.0,2027-10-23 17:40,2027-10-23 19:30,2027-10-23 22:40,2027-10-24 00:30,
65,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82.0,AZ20271022TPHNAD5528,Either,TPH,NAD,2027-10-22,TPH,NAD,5528.0,2027-10-22 21:32,2027-10-22 23:49,2027-10-23 02:32,2027-10-23 04:49,
65,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82.0,AZ20271023TPHNAD10818,Either,TPH,NAD,2027-10-23,TPH,NAD,10818.0,2027-10-24 03:37,2027-10-24 05:54,2027-10-24 08:37,2027-10-24 10:54,
65,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82.0,AZ20271023TPHNAD18287,Either,TPH,NAD,2027-10-23,TPH,NAD,18287.0,2027-10-23 17:47,2027-10-23 20:04,2027-10-23 22:47,2027-10-24 01:04,
65,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82.0,AZ20271023TPHNAD5528,Either,TPH,NAD,2027-10-23,TPH,NAD,5528.0,2027-10-23 21:32,2027-10-23 23:49,2027-10-24 02:32,2027-10-24 04:49,
65,Y,21,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,4.049849981,82.0,AZ20271023TPHNAD8686,Either,TPH,NAD,2027-10-23,TPH,NAD,8686.0,2027-10-24 00:31,2027-10-24 02:48,2027-10-24 05:31,2027-10-24 07:48,
66,Y,14,EYF,HHO,AZ20271021TPHHHO8010,2027-10-21,TPH,HHO,8010,2027-10-22 3:51,2027-10-22 9:04,2027-10-22 8:51,2027-10-22 14:04,0,1,1.584999979,135.0,,,,,,,,,,,,,
67,Y,4,VUY,IJA,AZ20271021TPHIJA11985,2027-10-21,TPH,IJA,11985,2027-10-22 3:41,2027-10-22 4:55,2027-10-22 8:41,2027-10-22 9:55,0,1,1.078000002,129.0,AZ20271023TPHIJA12102,Either,TPH,IJA,2027-10-23,TPH,IJA,12102.0,2027-10-23 15:30,2027-10-23 16:44,2027-10-23 20:30,2027-10-23 21:44,
68,Y,19,EYF,TPH,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,2,0.0860000029206276,,,,,,,,,,,,,,
69,Y,0,NWY,TPH,AZ20271021NWYTPH13488,2027-10-21,NWY,TPH,13488,2027-10-21 22:56,2027-10-22 2:37,2027-10-22 3:56,2027-10-22 7:37,0,1,3.521928098,,AZ20271023NWYTPH3857,Either,NWY,TPH,2027-10-23,NWY,TPH,3857.0,2027-10-23 12:59,2027-10-23 16:40,2027-10-23 17:59,2027-10-23 21:40,
70,Y,11,VUY,OSW,AZ20271022VUYTPH5659,2027-10-22,VUY,TPH,5659,2027-10-22 12:02,2027-10-22 14:26,2027-10-22 18:02,2027-10-22 19:26,0,2,1.200029999,,AZ20271023VUYQXG10006,Either,VUY,QXG,2027-10-23,VUY,QXG,10006.0,2027-10-24 02:33,2027-10-24 04:18,2027-10-24 08:33,2027-10-24 10:18,
70,Y,11,VUY,OSW,AZ20271022VUYTPH5659,2027-10-22,VUY,TPH,5659,2027-10-22 12:02,2027-10-22 14:26,2027-10-22 18:02,2027-10-22 19:26,0,2,1.200029999,,AZ20271024QXGTPH15389,Either,QXG,TPH,2027-10-24,QXG,TPH,15389.0,2027-10-24 11:03,2027-10-24 14:28,2027-10-24 17:03,2027-10-24 19:28,105.0
71,Y,19,NMK,EYF,AZ20271021NMKTPH18830,2027-10-21,NMK,TPH,18830,2027-10-21 20:45,2027-10-22 2:45,2027-10-22 1:45,2027-10-22 7:45,0,1,2.547317424,,AZ20271023NMKTPH18830,Either,NMK,TPH,2027-10-23,NMK,TPH,18830.0,2027-10-23 20:45,2027-10-24 02:45,2027-10-24 01:45,2027-10-24 07:45,
71,Y,19,NMK,EYF,AZ20271021TPHEYF5897,2027-10-21,TPH,EYF,5897,2027-10-22 3:46,2027-10-22 5:07,2027-10-22 8:46,2027-10-22 10:07,0,1,2.547317424,61.0,AZ20271023TPHEYF5897,Either,TPH,EYF,2027-10-23,TPH,EYF,5897.0,2027-10-24 03:46,2027-10-24 05:07,2027-10-24 08:46,2027-10-24 10:07,
72,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,,AZ20271023ALNTPH10674,Either,ALN,TPH,2027-10-23,ALN,TPH,10674.0,2027-10-23 21:43,2027-10-24 02:23,2027-10-24 03:43,2027-10-24 07:23,
72,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,,AZ20271023ALNTPH13462,Either,ALN,TPH,2027-10-23,ALN,TPH,13462.0,2027-10-23 19:21,2027-10-24 00:01,2027-10-24 01:21,2027-10-24 05:01,
72,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,,AZ20271023ALNTPH6238,Either,ALN,TPH,2027-10-23,ALN,TPH,6238.0,2027-10-23 12:08,2027-10-23 16:48,2027-10-23 18:08,2027-10-23 21:48,
72,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,,AZ20271023ALNTPH7450,Either,ALN,TPH,2027-10-23,ALN,TPH,7450.0,2027-10-23 16:03,2027-10-23 20:43,2027-10-23 22:03,2027-10-24 01:43,
72,C,17,ALN,DFP,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,4.580439713,,AZ20271024ALNTPH6238,Either,ALN,TPH,2027-10-24,ALN,TPH,6238.0,2027-10-24 12:08,2027-10-24 16:48,2027-10-24 18:08,2027-10-24 21:48,
73,Y,0,IJA,TPH,AZ20271020IJATPH18620,2027-10-20,IJA,TPH,18620,2027-10-20 21:07,2027-10-20 22:28,2027-10-21 2:07,2027-10-21 3:28,0,2,0.170000002,,,,,,,,,,,,,,
74,Y,14,VUY,ERW,AZ20271021TPHERW12992,2027-10-21,TPH,ERW,12992,2027-10-21 15:53,2027-10-21 19:22,2027-10-21 20:53,2027-10-21 23:22,0,1,2.593462824,87.0,AZ20271022TPHERW12992,Either,TPH,ERW,2027-10-22,TPH,ERW,12992.0,2027-10-22 15:53,2027-10-22 19:22,2027-10-22 20:53,2027-10-22 23:22,
75,Y,22,TZJ,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,1,2.485142826,552.0,,,,,,,,,,,,,
76,Y,21,ZFM,PGM,AZ20271021TPHPGM8800,2027-10-21,TPH,PGM,8800,2027-10-22 4:41,2027-10-22 5:50,2027-10-22 9:41,2027-10-22 11:50,0,1,5.006551994,305.0,,,,,,,,,,,,,
77,Y,21,EID,ZFM,AZ20271021EIDTPH2049,2027-10-21,EID,TPH,2049,2027-10-21 18:14,2027-10-21 19:48,2027-10-21 23:14,2027-10-22 0:48,0,1,5.154861999,,AZ20271022EIDTPH19272,Either,EID,TPH,2027-10-22,EID,TPH,19272.0,2027-10-22 11:08,2027-10-22 12:42,2027-10-22 16:08,2027-10-22 17:42,
78,Y,0,PGM,ERW,AZ20271021PGMTPH18891,2027-10-21,PGM,TPH,18891,2027-10-21 11:10,2027-10-21 14:17,2027-10-21 17:10,2027-10-21 19:17,0,1,1.439999998,,AZ20271022PGMTPH2952,Either,PGM,TPH,2027-10-22,PGM,TPH,2952.0,2027-10-22 20:02,2027-10-22 23:09,2027-10-23 02:02,2027-10-23 04:09,
79,Y,0,CEF,TPH,AZ20271021CEFTPH3898,2027-10-21,CEF,TPH,3898,2027-10-21 20:56,2027-10-21 22:51,2027-10-22 1:56,2027-10-22 3:51,0,1,2.119999997,,AZ20271022CEFTPH115,Either,CEF,TPH,2027-10-22,CEF,TPH,115.0,2027-10-23 00:49,2027-10-23 02:44,2027-10-23 05:49,2027-10-23 07:44,
80,Y,19,NAD,OYC,AZ20271021NADTPH10482,2027-10-21,NAD,TPH,10482,2027-10-21 10:41,2027-10-21 12:50,2027-10-21 15:41,2027-10-21 17:50,0,2,2.318462847,,,,,,,,,,,,,,
81,C,25,TPH,ERW,AZ20271021TPHERW12992,2027-10-21,TPH,ERW,12992,2027-10-21 15:53,2027-10-21 19:22,2027-10-21 20:53,2027-10-21 23:22,0,1,6.651402216,,AZ20271022TPHERW5969,Either,TPH,ERW,2027-10-22,TPH,ERW,5969.0,2027-10-23 00:37,2027-10-23 04:06,2027-10-23 05:37,2027-10-23 08:06,
82,Y,21,ZFM,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,4,5.033381452,174.0,AZ20271021TPHLIZ18001,Either,TPH,LIZ,2027-10-21,TPH,LIZ,18001.0,2027-10-22 04:45,2027-10-22 08:24,2027-10-22 09:45,2027-10-22 12:24,
82,Y,21,ZFM,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,4,5.033381452,174.0,AZ20271022TPHLIZ18001,Either,TPH,LIZ,2027-10-22,TPH,LIZ,18001.0,2027-10-23 04:45,2027-10-23 08:24,2027-10-23 09:45,2027-10-23 12:24,
82,Y,21,ZFM,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,4,5.033381452,174.0,AZ20271023TPHLIZ4975,Either,TPH,LIZ,2027-10-23,TPH,LIZ,4975.0,2027-10-23 15:39,2027-10-23 19:18,2027-10-23 20:39,2027-10-23 23:18,
83,Y,24,CIA,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,3,6.92101801,147.0,,,,,,,,,,,,,
84,Y,24,JDP,TZJ,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,3.244925004,,AZ20271022JDPTPH16414,Either,JDP,TPH,2027-10-22,JDP,TPH,16414.0,2027-10-22 14:10,2027-10-22 16:51,2027-10-22 19:10,2027-10-22 21:51,
85,Y,20,TZJ,CLT,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,1.898000002,,AZ20271023TZJTPH11611,Either,TZJ,TPH,2027-10-23,TZJ,TPH,11611.0,2027-10-24 00:21,2027-10-24 02:11,2027-10-24 05:21,2027-10-24 07:11,
86,Y,22,QXG,KHL,AZ20271021QXGTPH15389,2027-10-21,QXG,TPH,15389,2027-10-21 11:03,2027-10-21 14:28,2027-10-21 17:03,2027-10-21 19:28,0,2,5.265665375,,AZ20271022QXGTPH2972,Either,QXG,TPH,2027-10-22,QXG,TPH,2972.0,2027-10-22 18:59,2027-10-22 22:24,2027-10-23 00:59,2027-10-23 03:24,
87,Y,4,QHP,EID,AZ20271021TPHEID19483,2027-10-21,TPH,EID,19483,2027-10-21 15:38,2027-10-21 17:19,2027-10-21 20:38,2027-10-21 22:19,0,1,3.818664995,75.0,AZ20271023TPHEID19483,Either,TPH,EID,2027-10-23,TPH,EID,19483.0,2027-10-23 15:38,2027-10-23 17:19,2027-10-23 20:38,2027-10-23 22:19,
88,Y,22,TPH,AGQ,AZ20271020TPHAGQ17373,2027-10-20,TPH,AGQ,17373,2027-10-20 18:59,2027-10-20 22:12,2027-10-20 23:59,2027-10-21 3:12,0,1,7.319000006,,AZ20271021TPHAGQ17373,Either,TPH,AGQ,2027-10-21,TPH,AGQ,17373.0,2027-10-21 18:59,2027-10-21 22:12,2027-10-21 23:59,2027-10-22 03:12,
89,Y,19,ALN,IJA,AZ20271020TPHIJA13612,2027-10-20,TPH,IJA,13612,2027-10-20 18:16,2027-10-20 19:30,2027-10-20 23:16,2027-10-21 0:30,0,2,1.152020007,88.0,AZ20271022TPHIJA2812,Either,TPH,IJA,2027-10-22,TPH,IJA,2812.0,2027-10-22 13:41,2027-10-22 14:55,2027-10-22 18:41,2027-10-22 19:55,
90,Y,13,LIZ,TPH,AZ20271020LIZTPH3474,2027-10-20,LIZ,TPH,3474,2027-10-20 21:06,2027-10-20 22:53,2027-10-21 1:06,2027-10-21 3:53,0,2,5.169925001,,AZ20271020LIZTPH14435,Either,LIZ,TPH,2027-10-20,LIZ,TPH,14435.0,2027-10-20 23:55,2027-10-21 01:42,2027-10-21 03:55,2027-10-21 06:42,
90,Y,13,LIZ,TPH,AZ20271020LIZTPH3474,2027-10-20,LIZ,TPH,3474,2027-10-20 21:06,2027-10-20 22:53,2027-10-21 1:06,2027-10-21 3:53,0,2,5.169925001,,AZ20271022LIZTPH14019,Either,LIZ,TPH,2027-10-22,LIZ,TPH,14019.0,2027-10-22 12:26,2027-10-22 14:13,2027-10-22 16:26,2027-10-22 19:13,
90,Y,13,LIZ,TPH,AZ20271020LIZTPH3474,2027-10-20,LIZ,TPH,3474,2027-10-20 21:06,2027-10-20 22:53,2027-10-21 1:06,2027-10-21 3:53,0,2,5.169925001,,AZ20271022LIZTPH14965,Either,LIZ,TPH,2027-10-22,LIZ,TPH,14965.0,2027-10-22 18:08,2027-10-22 19:55,2027-10-22 22:08,2027-10-23 00:55,
90,Y,13,LIZ,TPH,AZ20271020LIZTPH3474,2027-10-20,LIZ,TPH,3474,2027-10-20 21:06,2027-10-20 22:53,2027-10-21 1:06,2027-10-21 3:53,0,2,5.169925001,,AZ20271022LIZTPH3474,Either,LIZ,TPH,2027-10-22,LIZ,TPH,3474.0,2027-10-22 21:06,2027-10-22 22:53,2027-10-23 01:06,2027-10-23 03:53,
90,Y,13,LIZ,TPH,AZ20271020LIZTPH3474,2027-10-20,LIZ,TPH,3474,2027-10-20 21:06,2027-10-20 22:53,2027-10-21 1:06,2027-10-21 3:53,0,2,5.169925001,,AZ20271022LIZTPH376,Either,LIZ,TPH,2027-10-22,LIZ,TPH,376.0,2027-10-22 18:19,2027-10-22 20:06,2027-10-22 22:19,2027-10-23 01:06,
91,Y,22,TPH,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,4,5.564889425,,,,,,,,,,,,,,
92,Y,12,ERW,VCF,AZ20271022ERWTPH11457,2027-10-22,ERW,TPH,11457,2027-10-22 12:35,2027-10-22 14:17,2027-10-22 16:35,2027-10-22 19:17,0,1,2.277462839,,AZ20271023ERWTPH1187,Either,ERW,TPH,2027-10-23,ERW,TPH,1187.0,2027-10-23 15:04,2027-10-23 16:41,2027-10-23 19:04,2027-10-23 21:41,
93,Y,11,OLT,IJA,AZ20271020OLTTPH10853,2027-10-20,OLT,TPH,10853,2027-10-21 3:19,2027-10-21 12:43,2027-10-21 11:19,2027-10-21 17:43,0,1,2.725462853,,AZ20271022OLTTPH13233,Either,OLT,TPH,2027-10-22,OLT,TPH,13233.0,2027-10-22 17:28,2027-10-23 02:48,2027-10-23 01:28,2027-10-23 07:48,
94,Y,12,BPJ,EYF,AZ20271020TPHEYF15612,2027-10-20,TPH,EYF,15612,2027-10-21 0:44,2027-10-21 2:05,2027-10-21 5:44,2027-10-21 7:05,0,1,2.935162841,112.0,,,,,,,,,,,,,
95,Y,11,OLT,NAD,AZ20271020TPHNAD18287,2027-10-20,TPH,NAD,18287,2027-10-20 17:47,2027-10-20 20:04,2027-10-20 22:47,2027-10-21 1:04,0,1,2.427462845,62.0,AZ20271021TPHNAD5528,Either,TPH,NAD,2027-10-21,TPH,NAD,5528.0,2027-10-21 21:32,2027-10-21 23:49,2027-10-22 02:32,2027-10-22 04:49,
96,Y,21,QHP,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,4,6.4607098,58.0,AZ20271022TPHKHL5144,Either,TPH,KHL,2027-10-22,TPH,KHL,5144.0,2027-10-23 01:04,2027-10-23 10:06,2027-10-23 06:04,2027-10-23 13:06,
97,Y,20,BPJ,OLT,AZ20271020TPHOLT8798,2027-10-20,TPH,OLT,8798,2027-10-20 14:03,2027-10-20 18:15,2027-10-20 19:03,2027-10-21 2:15,0,1,4.122925011,90.0,,,,,,,,,,,,,
98,C,25,CEF,OSW,AZ20271021TPHOSW17806,2027-10-21,TPH,OSW,17806,2027-10-22 4:02,2027-10-22 6:42,2027-10-22 9:02,2027-10-22 11:42,0,1,8.382483364,78.0,AZ20271023TPHOSW3559,Either,TPH,OSW,2027-10-23,TPH,OSW,3559.0,2027-10-24 01:02,2027-10-24 03:42,2027-10-24 06:02,2027-10-24 08:42,
98,C,25,OSW,CEF,AZ20271022OSWTPH11969,2027-10-22,OSW,TPH,11969,2027-10-22 11:30,2027-10-22 14:14,2027-10-22 16:30,2027-10-22 19:14,0,1,8.382483364,,AZ20271023OSWTPH14001,Either,OSW,TPH,2027-10-23,OSW,TPH,14001.0,2027-10-23 13:35,2027-10-23 16:19,2027-10-23 18:35,2027-10-23 21:19,
99,Y,0,TPH,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,2,0.159999996,,AZ20271020TPHCEF5687,Either,TPH,CEF,2027-10-20,TPH,CEF,5687.0,2027-10-21 04:43,2027-10-21 06:45,2027-10-21 09:43,2027-10-21 11:45,
100,Y,20,BPJ,RHP,AZ20271020TPHRHP16724,2027-10-20,TPH,RHP,16724,2027-10-21 0:42,2027-10-21 4:12,2027-10-21 5:42,2027-10-21 9:12,0,3,4.419850046,110.0,,,,,,,,,,,,,
101,Y,18,VUY,RHP,AZ20271021VUYTPH11209,2027-10-21,VUY,TPH,11209,2027-10-21 10:20,2027-10-21 12:44,2027-10-21 16:20,2027-10-21 17:44,0,2,3.532925007,,AZ20271022VUYTPH8894,Either,VUY,TPH,2027-10-22,VUY,TPH,8894.0,2027-10-22 18:08,2027-10-22 20:32,2027-10-23 00:08,2027-10-23 01:32,
102,Y,20,VUY,TPH,AZ20271022VUYTPH5659,2027-10-22,VUY,TPH,5659,2027-10-22 12:02,2027-10-22 14:26,2027-10-22 18:02,2027-10-22 19:26,0,1,0.360899985,,AZ20271023VUYTPH16041,Either,VUY,TPH,2027-10-23,VUY,TPH,16041.0,2027-10-23 20:25,2027-10-23 22:49,2027-10-24 02:25,2027-10-24 03:49,
103,C,25,PGM,TPH,AZ20271022PGMTPH18891,2027-10-22,PGM,TPH,18891,2027-10-22 11:10,2027-10-22 14:17,2027-10-22 17:10,2027-10-22 19:17,0,1,9.910918968,,AZ20271024PGMTPH18891,Either,PGM,TPH,2027-10-24,PGM,TPH,18891.0,2027-10-24 11:10,2027-10-24 14:17,2027-10-24 17:10,2027-10-24 19:17,
104,Y,11,HHO,RZD,AZ20271020TPHRZD8719,2027-10-20,TPH,RZD,8719,2027-10-21 3:38,2027-10-21 11:49,2027-10-21 8:38,2027-10-21 14:49,0,1,1.875999987,86.0,AZ20271021TPHRZD17197,Either,TPH,RZD,2027-10-21,TPH,RZD,17197.0,2027-10-21 21:53,2027-10-22 06:10,2027-10-22 02:53,2027-10-22 09:10,
105,Y,22,FHY,ZFM,AZ20271020FHYTPH19214,2027-10-20,FHY,TPH,19214,2027-10-20 19:31,2027-10-20 20:41,2027-10-20 23:31,2027-10-21 1:41,0,4,4.746642006,,AZ20271020FHYTPH10835,Either,FHY,TPH,2027-10-20,FHY,TPH,10835.0,2027-10-20 21:56,2027-10-20 23:06,2027-10-21 01:56,2027-10-21 04:06,
106,Y,22,EYF,OYC,AZ20271022EYFTPH19533,2027-10-22,EYF,TPH,19533,2027-10-22 12:53,2027-10-22 14:21,2027-10-22 17:53,2027-10-22 19:21,0,4,1.080169998,,,,,,,,,,,,,,
107,Y,20,RBR,BJQ,AZ20271020TPHBJQ13215,2027-10-20,TPH,BJQ,13215,2027-10-21 4:47,2027-10-21 10:48,2027-10-21 9:47,2027-10-21 14:48,0,1,4.303924945,349.0,AZ20271021TPHBJQ13215,Either,TPH,BJQ,2027-10-21,TPH,BJQ,13215.0,2027-10-22 04:47,2027-10-22 10:48,2027-10-22 09:47,2027-10-22 14:48,
108,Y,4,TPH,CEF,AZ20271021TPHCEF5687,2027-10-21,TPH,CEF,5687,2027-10-22 4:43,2027-10-22 6:45,2027-10-22 9:43,2027-10-22 11:45,0,1,7.134667814,,AZ20271022TPHCEF5687,Either,TPH,CEF,2027-10-22,TPH,CEF,5687.0,2027-10-23 04:43,2027-10-23 06:45,2027-10-23 09:43,2027-10-23 11:45,
108,Y,4,TPH,CEF,AZ20271021TPHCEF5687,2027-10-21,TPH,CEF,5687,2027-10-22 4:43,2027-10-22 6:45,2027-10-22 9:43,2027-10-22 11:45,0,1,7.134667814,,AZ20271023TPHCEF1499,Either,TPH,CEF,2027-10-23,TPH,CEF,1499.0,2027-10-24 00:48,2027-10-24 02:50,2027-10-24 05:48,2027-10-24 07:50,
108,Y,4,TPH,CEF,AZ20271021TPHCEF5687,2027-10-21,TPH,CEF,5687,2027-10-22 4:43,2027-10-22 6:45,2027-10-22 9:43,2027-10-22 11:45,0,1,7.134667814,,AZ20271023TPHCEF5474,Either,TPH,CEF,2027-10-23,TPH,CEF,5474.0,2027-10-23 21:48,2027-10-23 23:50,2027-10-24 02:48,2027-10-24 04:50,
108,Y,4,TPH,CEF,AZ20271021TPHCEF5687,2027-10-21,TPH,CEF,5687,2027-10-22 4:43,2027-10-22 6:45,2027-10-22 9:43,2027-10-22 11:45,0,1,7.134667814,,AZ20271023TPHCEF5687,Either,TPH,CEF,2027-10-23,TPH,CEF,5687.0,2027-10-24 04:43,2027-10-24 06:45,2027-10-24 09:43,2027-10-24 11:45,
